channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16,channel_17,channel_18,channel_19,channel_20,channel_21,channel_22,channel_23
10.0000000000,-187500.0223517445,-173339.3652247626,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2712.3841896515,22658.2762787671,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0160725117,0.0000000000
11.0000000000,-187500.0223517445,-173263.5928110591,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2739.3403934646,22690.6192529940,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0199718475,0.0000000000
12.0000000000,-187500.0223517445,-173521.5542938178,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2781.8310596742,22720.6599975419,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0242800713,0.0000000000
13.0000000000,-187500.0223517445,-173737.4497935116,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2766.2295420443,22695.4248780519,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0291063786,0.0000000000
14.0000000000,-187500.0223517445,-173664.9854379875,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2743.1625417665,22681.7679621897,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0328116417,0.0000000000
15.0000000000,-187500.0223517445,-173410.2873099193,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2712.1383204625,22658.8350723785,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0358932018,0.0000000000
16.0000000000,-187500.0223517445,-173342.6062277086,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2734.0206782842,22690.8427704385,0.1600000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0402204990,0.0000000000
17.0000000000,-187500.0223517445,-173609.3742977827,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2774.2091148149,22723.4763173433,0.1580000000,0.0240000000,1.0480000000,192.0000000000,4.0000000000,240.0000000000,0.0000000000,192.0000000000,32.0000000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0438456535,0.0000000000
18.0000000000,-187500.0223517445,-173760.7850147230,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2755.6124634281,22691.8038954501,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0480403900,0.0000000000
19.0000000000,-187500.0223517445,-173633.7824027279,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2734.8476928291,22670.3238690286,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0520081520,0.0000000000
20.0000000000,-187500.0223517445,-173356.1290331041,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2715.8263582976,22666.3005550266,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0563321114,0.0000000000
21.0000000000,-187500.0223517445,-173305.1000005126,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2738.6251376420,22696.9000931859,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0608751774,0.0000000000
22.0000000000,-187500.0223517445,-173608.7484489380,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2770.6998909354,22722.3810818650,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0641207695,0.0000000000
23.0000000000,-187500.0223517445,-173799.5652913529,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2759.3899082410,22705.0808316566,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0678362846,0.0000000000
24.0000000000,-187500.0223517445,-173767.6022967818,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2730.6455648715,22674.1907208193,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0722386837,0.0000000000
25.0000000000,-187500.0223517445,-173480.0247526199,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2701.4094831240,22651.0119618192,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0759575367,0.0000000000
26.0000000000,-187500.0223517445,-173384.0463619287,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2730.3326404491,22682.5949767345,0.1580000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0798716545,0.0000000000
27.0000000000,-187500.0223517445,-173675.2672404370,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2769.8058211572,22714.8708957280,0.1580000000,0.0280000000,1.0520000000,192.0000000000,4.0000000000,240.0000000000,0.0000000000,224.0000000000,32.0000000000,224.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0839979649,0.0000000000
28.0000000000,-187500.0223517445,-173855.5787629579,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2756.4841814618,22699.9622821763,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0888974667,0.0000000000
29.0000000000,-187500.0223517445,-173768.4740148156,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2734.0206782842,22680.8515406670,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0919795036,0.0000000000
30.0000000000,-187500.0223517445,-173478.2813165523,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2706.7515500488,22656.5775461885,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.0959780216,0.0000000000
31.0000000000,-187500.0223517445,-173400.0278592143,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2741.4638091879,22696.0730786411,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1000185013,0.0000000000
32.0000000000,-187500.0223517445,-173679.1117404833,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2776.6678067050,22722.4704888428,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1038897038,0.0000000000
33.0000000000,-187500.0223517445,-173862.9101351392,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2758.0041000848,22699.7164129873,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1081988811,0.0000000000
34.0000000000,-187500.0223517445,-173818.6760328622,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2742.0226027992,22693.8155524511,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1119387150,0.0000000000
35.0000000000,-187500.0223517445,-173539.5697998488,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2713.4794251298,22669.3180405281,0.1580000000,0.0280000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1168787479,0.0000000000
36.0000000000,-187500.0223517445,-173481.8128921763,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2734.2218439843,22687.4900087702,0.1620000000,0.0280000000,1.0420000000,192.0000000000,5.0000000000,16.0000000000,0.0000000000,224.0000000000,32.0000000000,144.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1198692322,0.0000000000
37.0000000000,-187500.0223517445,-173792.6138988273,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2767.6824054339,22709.5064770587,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1242930889,0.0000000000
38.0000000000,-187500.0223517445,-173970.6455434138,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2758.3393762516,22699.6046542650,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1281967163,0.0000000000
39.0000000000,-187500.0223517445,-173881.9091179263,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2727.4492654144,22673.1401888299,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1322216988,0.0000000000
40.0000000000,-187500.0223517445,-173612.4364867731,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2698.2131836668,22655.9069938549,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1359450817,0.0000000000
41.0000000000,-187500.0223517445,-173510.2443111234,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2733.6406986285,22696.3412995745,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1401803493,0.0000000000
42.0000000000,-187500.0223517445,-173807.1425327233,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2768.3976612565,22718.0224916962,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1451957226,0.0000000000
43.0000000000,-187500.0223517445,-174001.6474129733,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2748.2363877578,22686.7076977143,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1480278969,0.0000000000
44.0000000000,-187500.0223517445,-173921.4717056122,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2733.4618846729,22684.4278197799,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1510779858,0.0000000000
45.0000000000,-187500.0223517445,-173652.6472750482,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2705.7010180594,22667.4628457383,0.1620000000,0.0280000000,1.0420000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1560523510,0.0000000000
46.0000000000,-187500.0223517445,-173592.1858062966,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2730.6902683604,22696.2518925967,0.1620000000,0.0260000000,1.0480000000,192.0000000000,5.0000000000,16.0000000000,0.0000000000,208.0000000000,32.0000000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1599969864,0.0000000000
47.0000000000,-187500.0223517445,-173871.3367427989,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2756.1265535505,22709.5735322921,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1642880440,0.0000000000
48.0000000000,-187500.0223517445,-174071.6530766074,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2739.2733382312,22683.7572674462,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1679952145,0.0000000000
49.0000000000,-187500.0223517445,-174012.4433055453,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2714.3287914191,22664.4006567479,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1730771065,0.0000000000
50.0000000000,-187500.0223517445,-173718.0261275799,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2678.3201311016,22627.7661475857,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1760582924,0.0000000000
51.0000000000,-187500.0223517445,-173593.9292423641,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2708.8749657720,22662.9477933583,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1791591644,0.0000000000
52.0000000000,-187500.0223517445,-173869.4591962647,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2757.8923413625,22709.9982154367,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1839947701,0.0000000000
53.0000000000,-187500.0223517445,-174068.3226666835,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2738.6698411310,22684.0254883797,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1880381107,0.0000000000
54.0000000000,-187500.0223517445,-174060.4548526352,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2709.7243320613,22661.8525578800,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1922993660,0.0000000000
55.0000000000,-187500.0223517445,-173790.9822214821,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2694.0334074537,22650.7884443746,0.1620000000,0.0260000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.1961436272,0.0000000000
56.0000000000,-187500.0223517445,-173658.0116937174,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2718.6650298435,22679.3986772774,0.1660000000,0.0300000000,1.0460000000,192.0000000000,5.0000000000,48.0000000000,0.0000000000,240.0000000000,32.0000000000,176.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2002079487,0.0000000000
57.0000000000,-187500.0223517445,-173969.1479765353,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2741.5308644212,22689.3228518156,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2040243149,0.0000000000
58.0000000000,-187500.0223517445,-174183.2106331838,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2718.3521054211,22653.9400403428,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2070515156,0.0000000000
59.0000000000,-187500.0223517445,-174077.1069022545,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2703.9575819919,22651.5707554306,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2120745182,0.0000000000
60.0000000000,-187500.0223517445,-173759.9132966892,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2678.9012764575,22643.5241274266,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2159950733,0.0000000000
61.0000000000,-187500.0223517445,-173656.8270512613,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2715.8487100421,22686.1042006140,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2199611664,0.0000000000
62.0000000000,-187500.0223517445,-173912.2627868966,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2759.9710535969,22719.8553347415,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2239568233,0.0000000000
63.0000000000,-187500.0223517445,-174134.1038506155,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2739.5192074203,22690.5521977606,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2279880047,0.0000000000
64.0000000000,-187500.0223517445,-174135.5120105162,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2710.1937186949,22653.3812467314,0.1660000000,0.0300000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2320137024,0.0000000000
65.0000000000,-187500.0223517445,-173894.3813913323,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2684.0198259377,22635.4551476783,0.1680000000,0.0300000000,1.0440000000,192.0000000000,5.0000000000,64.0000000000,0.0000000000,240.0000000000,32.0000000000,160.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2350256443,0.0000000000
66.0000000000,-187500.0223517445,-173788.1659016807,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2716.1169309755,22678.0799243545,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2400779724,0.0000000000
67.0000000000,-187500.0223517445,-174076.7939778321,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2753.4443442159,22707.5618752911,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2439796925,0.0000000000
68.0000000000,-187500.0223517445,-174265.1297766125,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2735.0265067847,22685.8806831694,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2479908466,0.0000000000
69.0000000000,-187500.0223517445,-174138.8647721845,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2708.4279308829,22667.0381625936,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2521319389,0.0000000000
70.0000000000,-187500.0223517445,-173846.9956930871,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2683.3492736041,22645.7369501277,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2550144196,0.0000000000
71.0000000000,-187500.0223517445,-173747.5751337499,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2705.4327971259,22677.0517441096,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2590384483,0.0000000000
72.0000000000,-187500.0223517445,-174029.5870935425,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2745.4200679565,22705.9972531792,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2630116940,0.0000000000
73.0000000000,-187500.0223517445,-174256.4796515083,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,2729.7291433488,22674.8612731530,0.1680000000,0.0300000000,1.0440000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756538690.2680151463,0.0000000000
