channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16,channel_17,channel_18,channel_19,channel_20,channel_21,channel_22,channel_23
10.0000000000,-187500.0223517445,-151637.3189255380,-167476.4579506466,-176758.8244985133,-187500.0223517445,-187500.0223517445,3834.3300025857,-2268.4114895357,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3703720570,0.0000000000
11.0000000000,-187500.0223517445,-151648.1595215988,-167485.4210001732,-176756.8351932568,-187500.0223517445,-187500.0223517445,3787.0784148071,-2347.6484236298,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3742818832,0.0000000000
12.0000000000,-187500.0223517445,-151271.7114414825,-167106.2013037445,-176397.2626802042,-187500.0223517445,-187500.0223517445,3709.5178615472,-2461.2399889517,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3784687519,0.0000000000
13.0000000000,-187500.0223517445,-150938.2904694427,-166795.8920354715,-176101.4596940827,-187500.0223517445,-187500.0223517445,3722.8171494981,-2403.2819155791,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3822615147,0.0000000000
14.0000000000,-187500.0223517445,-151299.1146801847,-167204.9960142369,-176459.4452332789,-187500.0223517445,-187500.0223517445,3828.2503280938,-2234.7497623861,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3874063492,0.0000000000
15.0000000000,-187500.0223517445,-151693.1982866762,-167632.3166647335,-176845.5939704888,-187500.0223517445,-187500.0223517445,3820.5389762567,-2271.7195477151,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3913364410,0.0000000000
16.0000000000,-187500.0223517445,-151720.3556561894,-167660.7033801917,-176863.2965520974,-187500.0223517445,-187500.0223517445,3758.1776092264,-2368.3461389954,0.1520000000,0.0160000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3945589066,0.0000000000
17.0000000000,-187500.0223517445,-151336.4420934251,-167276.4992447495,-176497.6220128086,-187500.0223517445,-187500.0223517445,3678.1583640764,-2463.8551430530,0.1520000000,0.0140000000,1.0600000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,112.0000000000,33.0000000000,32.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.3987727165,0.0000000000
18.0000000000,-187500.0223517445,-151005.7480342088,-166971.4426364234,-176207.0493348896,-187500.0223517445,-187500.0223517445,3730.3049838907,-2389.7814619281,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4023385048,0.0000000000
19.0000000000,-187500.0223517445,-151384.2748265594,-167396.1481328187,-176581.5081097494,-187500.0223517445,-187500.0223517445,3845.3717643466,-2236.3143844979,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4063246250,0.0000000000
20.0000000000,-187500.0223517445,-151724.6918946137,-167776.9548031038,-176921.8134190814,-187500.0223517445,-187500.0223517445,3824.1823106029,-2288.5057078011,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4106318951,0.0000000000
21.0000000000,-187500.0223517445,-151757.9959938521,-167822.7535274927,-176957.3750445098,-187500.0223517445,-187500.0223517445,3768.6605773760,-2357.9078743348,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4154243469,0.0000000000
22.0000000000,-187500.0223517445,-151382.4643352585,-167443.6232380418,-176597.8025314573,-187500.0223517445,-187500.0223517445,3704.7122364893,-2441.3245846420,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4183073044,0.0000000000
23.0000000000,-187500.0223517445,-151052.3737731425,-167135.2138680475,-176303.1394843030,-187500.0223517445,-187500.0223517445,3744.7889142977,-2395.7046742087,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4223310947,0.0000000000
24.0000000000,-187500.0223517445,-151424.2173939011,-167552.6773992392,-176667.2717532244,-187500.0223517445,-187500.0223517445,3855.0053662068,-2243.3104805124,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4263610840,0.0000000000
25.0000000000,-187500.0223517445,-151807.8180322430,-167961.9825437048,-177035.0026530031,-187500.0223517445,-187500.0223517445,3842.9801276899,-2237.4319717207,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4307587147,0.0000000000
26.0000000000,-187500.0223517445,-151854.8237508325,-168009.6588146280,-177072.6429906658,-187500.0223517445,-187500.0223517445,3782.0045688158,-2337.7689525806,0.1520000000,0.0140000000,1.0600000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4353463650,0.0000000000
27.0000000000,-187500.0223517445,-151463.7129263536,-167620.5596471500,-176704.1968350645,-187500.0223517445,-187500.0223517445,3704.4440155559,-2449.8405992795,0.1460000000,0.0180000000,1.0580000000,192.0000000000,4.0000000000,144.0000000000,0.0000000000,144.0000000000,33.0000000000,16.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4396135807,0.0000000000
28.0000000000,-187500.0223517445,-151114.8021954062,-167292.8383699463,-176394.7369330808,-187500.0223517445,-187500.0223517445,3723.4206465984,-2389.1109095944,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4423799515,0.0000000000
29.0000000000,-187500.0223517445,-151498.8722203818,-167721.6565873214,-176774.6048300987,-187500.0223517445,-187500.0223517445,3838.1521508875,-2221.5175296685,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4466876984,0.0000000000
30.0000000000,-187500.0223517445,-151866.7819341161,-168129.9335515420,-177140.7264042767,-187500.0223517445,-187500.0223517445,3818.0132291333,-2249.6807276822,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4504020214,0.0000000000
31.0000000000,-187500.0223517445,-151902.4553182668,-168177.2521945539,-177176.6456576163,-187500.0223517445,-187500.0223517445,3769.5322954097,-2326.8389495419,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4557394981,0.0000000000
32.0000000000,-187500.0223517445,-151555.7574100205,-167831.5601148081,-176850.6678164802,-187500.0223517445,-187500.0223517445,3714.2564313717,-2434.1273229274,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4597516060,0.0000000000
33.0000000000,-187500.0223517445,-151211.4287866865,-167509.8067533740,-176548.6733971445,-187500.0223517445,-187500.0223517445,3732.4954548473,-2412.1555581278,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4627685547,0.0000000000
34.0000000000,-187500.0223517445,-151560.5406833340,-167906.2596447777,-176896.5782995913,-187500.0223517445,-187500.0223517445,3838.5544822877,-2252.6982131837,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4665086269,0.0000000000
35.0000000000,-187500.0223517445,-151924.3376760885,-168303.5619024708,-177250.5852282745,-187500.0223517445,-187500.0223517445,3827.8256449492,-2268.6797104692,0.1460000000,0.0180000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4703748226,0.0000000000
36.0000000000,-187500.0223517445,-151932.9654494483,-168314.7601264429,-177248.4841642957,-187500.0223517445,-187500.0223517445,3783.1892112719,-2337.1207519914,0.1520000000,0.0180000000,1.0560000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,144.0000000000,33.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4747242928,0.0000000000
37.0000000000,-187500.0223517445,-151554.2151396531,-167939.6084475051,-176891.3926948777,-187500.0223517445,-187500.0223517445,3712.4235883264,-2445.1020294550,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4784312248,0.0000000000
38.0000000000,-187500.0223517445,-151207.6289901291,-167616.9386645482,-176587.2972115633,-187500.0223517445,-187500.0223517445,3724.9405652214,-2423.0632094220,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4833855629,0.0000000000
39.0000000000,-187500.0223517445,-151550.8400262404,-168005.5907971371,-176927.7142796176,-187500.0223517445,-187500.0223517445,3847.2716626253,-2220.2211284901,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4863862991,0.0000000000
40.0000000000,-187500.0223517445,-151907.7973851916,-168401.7084123741,-177282.5035193567,-187500.0223517445,-187500.0223517445,3842.0190026783,-2229.6312129058,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4898047447,0.0000000000
41.0000000000,-187500.0223517445,-151955.9877462373,-168461.7899014700,-177331.4314879694,-187500.0223517445,-187500.0223517445,3794.8344701331,-2318.1664726933,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4947330952,0.0000000000
42.0000000000,-187500.0223517445,-151601.3549687093,-168107.5818070867,-176994.6354025168,-187500.0223517445,-187500.0223517445,3722.1018936756,-2426.5500815570,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.4984405041,0.0000000000
43.0000000000,-187500.0223517445,-151221.3082577358,-167750.2444684797,-176655.0006455184,-187500.0223517445,-187500.0223517445,3734.8870915040,-2391.4578427622,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5024647713,0.0000000000
44.0000000000,-187500.0223517445,-151554.2598431420,-168130.4252899200,-176985.2700215900,-187500.0223517445,-187500.0223517445,3836.3416595866,-2238.7507246436,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5067241192,0.0000000000
45.0000000000,-187500.0223517445,-151945.7506472767,-168560.4728532401,-177371.3964070554,-187500.0223517445,-187500.0223517445,3837.7721712318,-2257.3473760304,0.1520000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5106759071,0.0000000000
46.0000000000,-187500.0223517445,-151975.2102464688,-168596.3250513464,-177397.3244306236,-187500.0223517445,-187500.0223517445,3795.0579875777,-2333.4327141562,0.1540000000,0.0220000000,1.0580000000,192.0000000000,4.0000000000,208.0000000000,0.0000000000,176.0000000000,33.0000000000,16.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5145127773,0.0000000000
47.0000000000,-187500.0223517445,-151617.5152799505,-168237.1548696941,-177056.0356445355,-187500.0223517445,-187500.0223517445,3705.3380853341,-2446.2643201666,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5175058842,0.0000000000
48.0000000000,-187500.0223517445,-151269.0515838923,-167910.8194006466,-176747.6039227967,-187500.0223517445,-187500.0223517445,3718.5703180516,-2398.0963108654,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5226197243,0.0000000000
49.0000000000,-187500.0223517445,-151604.2606954885,-168291.5590156983,-177081.6954471702,-187500.0223517445,-187500.0223517445,3831.4913310398,-2249.8371898934,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5267581940,0.0000000000
50.0000000000,-187500.0223517445,-151957.9770514938,-168683.3850959999,-177431.3884891735,-187500.0223517445,-187500.0223517445,3822.6176884911,-2281.1519838753,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5305471420,0.0000000000
51.0000000000,-187500.0223517445,-152015.8904213775,-168752.1167101999,-177486.1502630890,-187500.0223517445,-187500.0223517445,3784.3738537280,-2336.2490339576,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5345783234,0.0000000000
52.0000000000,-187500.0223517445,-151663.6045770174,-168401.0378600404,-177152.0363869710,-187500.0223517445,-187500.0223517445,3712.6471057710,-2430.0593054365,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5408000946,0.0000000000
53.0000000000,-187500.0223517445,-151310.3799593902,-168072.9142514365,-176839.9836826305,-187500.0223517445,-187500.0223517445,3727.0639809446,-2393.8941829078,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5438659191,0.0000000000
54.0000000000,-187500.0223517445,-151650.8640826779,-168458.9735816686,-177177.7185413502,-187500.0223517445,-187500.0223517445,3833.9500229299,-2257.1462103303,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5476264954,0.0000000000
55.0000000000,-187500.0223517445,-152043.3607153131,-168884.7072583088,-177562.2132494704,-187500.0223517445,-187500.0223517445,3827.0656856377,-2292.3278561029,0.1540000000,0.0220000000,1.0580000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5505564213,0.0000000000
56.0000000000,-187500.0223517445,-152131.6501059115,-168973.7342564743,-177642.1877911315,-187500.0223517445,-187500.0223517445,3782.8986385940,-2356.6114731564,0.1520000000,0.0200000000,1.0540000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,160.0000000000,32.0000000000,240.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5548508167,0.0000000000
57.0000000000,-187500.0223517445,-151776.5926452390,-168613.6029498104,-177302.5083306442,-187500.0223517445,-187500.0223517445,3729.1203414345,-2407.6852092368,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5586507320,0.0000000000
58.0000000000,-187500.0223517445,-151416.5507455529,-168274.9516695680,-176982.5431087665,-187500.0223517445,-187500.0223517445,3751.6061963566,-2351.5376271650,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5625853539,0.0000000000
59.0000000000,-187500.0223517445,-151747.0212873246,-168651.0197700286,-177310.2196824813,-187500.0223517445,-187500.0223517445,3856.2570638963,-2216.8907185663,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5665483475,0.0000000000
60.0000000000,-187500.0223517445,-152105.7891375767,-169050.3560364671,-177665.7018262985,-187500.0223517445,-187500.0223517445,3833.2794705963,-2268.2997308135,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5708224773,0.0000000000
61.0000000000,-187500.0223517445,-152169.2457400853,-169130.1517641725,-177732.1982660530,-187500.0223517445,-187500.0223517445,3782.3845484715,-2352.6328626433,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5738375187,0.0000000000
62.0000000000,-187500.0223517445,-151831.6449918324,-168790.6287658964,-177409.5061313518,-187500.0223517445,-187500.0223517445,3715.1057976610,-2429.5675670585,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5787994862,0.0000000000
63.0000000000,-187500.0223517445,-151448.8490162908,-168425.7812411524,-177063.8364033504,-187500.0223517445,-187500.0223517445,3728.1815681674,-2380.2149153012,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5826783180,0.0000000000
64.0000000000,-187500.0223517445,-151776.9726248947,-168797.1107717885,-177388.9425264529,-187500.0223517445,-187500.0223517445,3822.2153570909,-2238.7060211546,0.1520000000,0.0200000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5865640640,0.0000000000
65.0000000000,-187500.0223517445,-152172.7549639648,-169228.5217915204,-177778.3769700977,-187500.0223517445,-187500.0223517445,3828.8538251941,-2256.8332859079,0.1520000000,0.0140000000,1.0520000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,112.0000000000,32.0000000000,224.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5907838345,0.0000000000
66.0000000000,-187500.0223517445,-152205.9249527365,-169267.5702890838,-177806.7189820670,-187500.0223517445,-187500.0223517445,3790.0511968197,-2342.6863363607,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5948579311,0.0000000000
67.0000000000,-187500.0223517445,-151830.4156458873,-168891.8821682790,-177449.0463672932,-187500.0223517445,-187500.0223517445,3712.5129953042,-2439.8046660190,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.5977811813,0.0000000000
68.0000000000,-187500.0223517445,-151453.8334553043,-168537.4952599401,-177113.7031452302,-187500.0223517445,-187500.0223517445,3731.2214054133,-2405.4723865357,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6015737057,0.0000000000
69.0000000000,-187500.0223517445,-151772.2787585591,-168900.5546451276,-177431.4778961513,-187500.0223517445,-187500.0223517445,3841.5049125558,-2246.9538148587,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6058721542,0.0000000000
70.0000000000,-187500.0223517445,-152130.4878151998,-169296.0017080309,-177786.1553771681,-187500.0223517445,-187500.0223517445,3813.4981767533,-2268.1656203467,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6107912064,0.0000000000
71.0000000000,-187500.0223517445,-152188.2223711279,-169367.6390490102,-177847.9803023315,-187500.0223517445,-187500.0223517445,3778.1600687695,-2334.9526327792,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6149582863,0.0000000000
72.0000000000,-187500.0223517445,-151866.4913614382,-169040.3424549511,-177539.6826910595,-187500.0223517445,-187500.0223517445,3710.3001726032,-2437.9941747182,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6186101437,0.0000000000
73.0000000000,-187500.0223517445,-151480.0744032949,-168670.3987324713,-177191.1295880234,-187500.0223517445,-187500.0223517445,3717.6986000179,-2410.5015290381,0.1520000000,0.0140000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756547886.6230404377,0.0000000000
