channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8,channel_9,channel_10,channel_11,channel_12,channel_13,channel_14,channel_15,channel_16,channel_17,channel_18,channel_19,channel_20,channel_21,channel_22,channel_23
10.0000000000,-187500.0223517445,-167777.8488728820,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3038.4737895100,-2897.5013372304,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.3914139271,0.0000000000
11.0000000000,-187500.0223517445,-167529.0739570944,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3076.2482376395,-2839.5432638578,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.3964700699,0.0000000000
12.0000000000,-187500.0223517445,-167904.6726709214,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3160.4472590026,-2742.1343615215,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4007503986,0.0000000000
13.0000000000,-187500.0223517445,-168218.2452938849,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3137.4696657025,-2777.4054142720,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4043767452,0.0000000000
14.0000000000,-187500.0223517445,-168218.2452938849,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3096.9236012606,-2821.9971444603,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4086818695,0.0000000000
15.0000000000,-187500.0223517445,-167810.5047715312,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3023.0957893247,-2900.2506017984,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4134025574,0.0000000000
16.0000000000,-187500.0223517445,-167567.4742540687,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3042.2288825785,-2843.7900953043,0.1560000000,0.0200000000,1.0520000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4164092541,0.0000000000
17.0000000000,-187500.0223517445,-167946.7386539863,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3142.8787878607,-2716.5639658647,0.1560000000,0.0240000000,1.0480000000,192.0000000000,4.0000000000,224.0000000000,0.0000000000,192.0000000000,32.0000000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4195721149,0.0000000000
18.0000000000,-187500.0223517445,-168248.5319076219,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3142.7446773940,-2752.4161639710,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4246273041,0.0000000000
19.0000000000,-187500.0223517445,-168276.3151259798,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3112.9498020351,-2813.9952199453,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4293892384,0.0000000000
20.0000000000,-187500.0223517445,-167911.3558425136,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3026.2250335485,-2911.8511571707,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4335157871,0.0000000000
21.0000000000,-187500.0223517445,-167627.6004466534,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3054.4329350511,-2860.2633309678,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4367640018,0.0000000000
22.0000000000,-187500.0223517445,-167986.0553724832,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3176.4511080326,-2723.1353787345,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4397981167,0.0000000000
23.0000000000,-187500.0223517445,-168299.3150710243,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3163.2188753151,-2746.4258964569,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4435462952,0.0000000000
24.0000000000,-187500.0223517445,-168330.8086789619,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3116.4143224256,-2800.9865046723,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4474856853,0.0000000000
25.0000000000,-187500.0223517445,-167942.0894911396,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3030.5836237173,-2895.7131976739,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4524815083,0.0000000000
26.0000000000,-187500.0223517445,-167654.4225399998,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3058.4786007975,-2833.3518306436,0.1560000000,0.0240000000,1.0480000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4568035603,0.0000000000
27.0000000000,-187500.0223517445,-168054.0940826052,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3166.3704712833,-2711.3560094066,0.1560000000,0.0220000000,1.0460000000,192.0000000000,4.0000000000,224.0000000000,0.0000000000,176.0000000000,32.0000000000,176.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4604177475,0.0000000000
28.0000000000,-187500.0223517445,-168368.7172375580,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3144.1975407836,-2757.1770855399,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4644160271,0.0000000000
29.0000000000,-187500.0223517445,-168362.9281357441,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3096.6777320716,-2829.9767172309,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4674954414,0.0000000000
30.0000000000,-187500.0223517445,-167961.2672878822,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3050.5213797714,-2890.9075726160,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4716508389,0.0000000000
31.0000000000,-187500.0223517445,-167693.9627759412,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3083.0655196983,-2832.3460021431,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4754257202,0.0000000000
32.0000000000,-187500.0223517445,-168062.9900768984,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3156.2451310450,-2724.0294485127,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4794964790,0.0000000000
33.0000000000,-187500.0223517445,-168387.6044616228,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3136.3744302242,-2754.7854488832,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4875071049,0.0000000000
34.0000000000,-187500.0223517445,-168420.4838777165,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3104.8584705422,-2805.6803710080,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4908523560,0.0000000000
35.0000000000,-187500.0223517445,-168033.2399050283,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3037.7585336874,-2898.6189244531,0.1560000000,0.0220000000,1.0460000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4935100079,0.0000000000
36.0000000000,-187500.0223517445,-167748.7692533456,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3059.7973537203,-2864.3089967142,0.1520000000,0.0180000000,1.0500000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,144.0000000000,32.0000000000,208.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.4975728989,0.0000000000
37.0000000000,-187500.0223517445,-168106.8218477752,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3157.8321049013,-2741.3073469767,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5008296967,0.0000000000
38.0000000000,-187500.0223517445,-168431.5032877330,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3157.2509595455,-2732.2995939612,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5035772324,0.0000000000
39.0000000000,-187500.0223517445,-168458.7053607351,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3114.3579619358,-2786.3461120541,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5086109638,0.0000000000
40.0000000000,-187500.0223517445,-168110.0628507212,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3036.9538708870,-2883.0174068233,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5125458241,0.0000000000
41.0000000000,-187500.0223517445,-167841.3054753906,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3060.4232025651,-2850.1826942185,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5168824196,0.0000000000
42.0000000000,-187500.0223517445,-168218.6252735407,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3167.5551137394,-2716.1392827200,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5209167004,0.0000000000
43.0000000000,-187500.0223517445,-168526.9899400461,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3149.2266832860,-2744.4365912004,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5238199234,0.0000000000
44.0000000000,-187500.0223517445,-168529.8286115919,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3115.8778805587,-2799.4442343049,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5275268555,0.0000000000
45.0000000000,-187500.0223517445,-168150.9665430744,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3049.4931995265,-2889.0076743373,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5318117142,0.0000000000
46.0000000000,-187500.0223517445,-167886.3442404681,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3071.4202608371,-2854.4071739205,0.1500000000,0.0180000000,1.0540000000,192.0000000000,4.0000000000,176.0000000000,0.0000000000,144.0000000000,32.0000000000,240.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5357213020,0.0000000000
47.0000000000,-187500.0223517445,-168228.1918201675,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3147.8855786187,-2753.1314197935,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5405383110,0.0000000000
48.0000000000,-187500.0223517445,-168522.5195911550,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3134.0274970564,-2774.2761700483,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5445671082,0.0000000000
49.0000000000,-187500.0223517445,-168557.2094985497,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3135.0333255569,-2795.4656237919,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5485897064,0.0000000000
50.0000000000,-187500.0223517445,-168167.6409444381,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3076.5388103174,-2885.1855260355,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5518584251,0.0000000000
51.0000000000,-187500.0223517445,-167857.9351732654,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3100.0304937399,-2845.0194412493,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5555744171,0.0000000000
52.0000000000,-187500.0223517445,-168229.1305934346,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3193.4160820742,-2676.7555089898,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5597784519,0.0000000000
53.0000000000,-187500.0223517445,-168539.3504547299,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3150.2772152754,-2730.5561578937,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5635564327,0.0000000000
54.0000000000,-187500.0223517445,-168543.4184722207,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3114.1791479801,-2799.6901034939,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5688452721,0.0000000000
55.0000000000,-187500.0223517445,-168177.6321742096,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3067.0393189239,-2882.5480201898,0.1500000000,0.0180000000,1.0540000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5728406906,0.0000000000
56.0000000000,-187500.0223517445,-167890.8592928480,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3081.6126563087,-2841.3314034142,0.1580000000,0.0180000000,1.0560000000,192.0000000000,4.0000000000,240.0000000000,0.0000000000,144.0000000000,33.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5765864849,0.0000000000
57.0000000000,-187500.0223517445,-168266.7709310974,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3177.0322533884,-2702.3929598800,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5796556473,0.0000000000
58.0000000000,-187500.0223517445,-168610.1384294198,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3165.6999189496,-2731.7855038387,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5837540627,0.0000000000
59.0000000000,-187500.0223517445,-168622.2977784035,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3124.8409300853,-2800.0030279163,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5878355503,0.0000000000
60.0000000000,-187500.0223517445,-168215.0042909389,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3050.2978623268,-2894.6403139401,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5921809673,0.0000000000
61.0000000000,-187500.0223517445,-167892.7144876378,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3075.9800167060,-2849.3109761847,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.5965878963,0.0000000000
62.0000000000,-187500.0223517445,-168264.6028118852,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3168.2256660730,-2726.3763816805,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6009387970,0.0000000000
63.0000000000,-187500.0223517445,-168612.2841968875,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3150.7466019090,-2765.0896030771,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6036775112,0.0000000000
64.0000000000,-187500.0223517445,-168663.4026364568,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3108.7253223330,-2816.8562432356,0.1580000000,0.0180000000,1.0560000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6078507900,0.0000000000
65.0000000000,-187500.0223517445,-168284.3170504948,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3039.7031354550,-2877.0494910538,0.1520000000,0.0180000000,1.0500000000,192.0000000000,4.0000000000,192.0000000000,0.0000000000,144.0000000000,32.0000000000,208.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6116995811,0.0000000000
66.0000000000,-187500.0223517445,-167966.9669827184,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3056.4222403076,-2847.0534499947,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6159210205,0.0000000000
67.0000000000,-187500.0223517445,-168332.4180045626,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3159.4190787577,-2732.9701462948,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6199164391,0.0000000000
68.0000000000,-187500.0223517445,-168697.7572676846,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3162.9059508927,-2741.3744022100,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6246736050,0.0000000000
69.0000000000,-187500.0223517445,-168751.4685096107,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3104.4114356531,-2813.6599437785,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6287136078,0.0000000000
70.0000000000,-187500.0223517445,-168374.0593044829,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3036.6632982091,-2912.2534885709,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6317594051,0.0000000000
71.0000000000,-187500.0223517445,-168037.3749777526,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3069.1850863916,-2861.7832495908,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6356265545,0.0000000000
72.0000000000,-187500.0223517445,-168381.7259528310,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3162.2801020479,-2732.5901666391,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6398015022,0.0000000000
73.0000000000,-187500.0223517445,-168713.0682126365,-187500.0223517445,-187500.0223517445,-187500.0223517445,-187500.0223517445,3175.8699626768,-2740.8603120876,0.1520000000,0.0180000000,1.0500000000,192.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1756548035.6446940899,0.0000000000
